ASV,Kingdom,Phylum,Class,Order,Family,Genus
ASV_20120,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_20121,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Rudanella
ASV_20122,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,NA,NA
ASV_20123,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_20124,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Aliterella
ASV_20125,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NA
ASV_20126,Eukaryota,NA,NA,NA,NA,NA
ASV_20127,Eukaryota,NA,NA,NA,NA,NA
ASV_20128,Eukaryota,NA,NA,NA,NA,NA
ASV_20129,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola
ASV_2013,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,DEV008
ASV_20131,Eukaryota,NA,NA,NA,NA,NA
ASV_20132,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA
ASV_20133,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,BD1-7 clade
ASV_20134,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA
ASV_20135,Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,NA
ASV_20136,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA
ASV_20137,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
ASV_20138,Bacteria,Acidobacteriota,Subgroup 22,NA,NA,NA
ASV_20139,Bacteria,Latescibacterota,NA,NA,NA,NA
ASV_2014,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas
ASV_20140,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,BSV40,NA
ASV_20141,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NA
ASV_20142,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
ASV_20143,Bacteria,Bacteroidota,OC31,NA,NA,NA
ASV_20144,Bacteria,Nitrospirota,Thermodesulfovibrionia,NA,NA,NA
ASV_20145,Bacteria,Planctomycetota,Pla3 lineage,NA,NA,NA
ASV_20146,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
ASV_20147,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1
ASV_20148,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus Megaira
ASV_20149,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Candidatus Methylospira
ASV_2015,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola
ASV_20150,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
ASV_20151,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,NA,NA
ASV_20152,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA
ASV_20153,Bacteria,Zixibacteria,NA,NA,NA,NA
ASV_20154,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
ASV_20155,Bacteria,Chloroflexi,Anaerolineae,NA,NA,NA
ASV_20156,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
ASV_20157,Bacteria,Latescibacterota,NA,NA,NA,NA
ASV_20158,Eukaryota,NA,NA,NA,NA,NA
ASV_20159,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
ASV_2016,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Sva0081 sediment group
ASV_20160,Bacteria,Nitrospirota,Thermodesulfovibrionia,NA,NA,NA
ASV_20161,Bacteria,Acidobacteriota,Acidobacteriae,Paludibaculum,NA,NA
ASV_20162,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
ASV_20163,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis
ASV_20164,Bacteria,Firmicutes,Limnochordia,Hydrogenispora,NA,NA
ASV_20165,Bacteria,Spirochaetota,MVP-15,NA,NA,NA
ASV_20166,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
ASV_20167,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
ASV_20168,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calorithrix
ASV_20169,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
ASV_2017,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Tychonema CCAP 1459-11B
ASV_20170,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
ASV_20171,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,NA
ASV_20172,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SG8-4,NA
ASV_20173,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta
ASV_20174,Bacteria,Bacteroidota,OC31,NA,NA,NA
ASV_20175,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA
ASV_20176,Bacteria,Latescibacterota,NA,NA,NA,NA
ASV_20177,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
ASV_20178,Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077536,NA,NA
ASV_20179,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_2018,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,NA
ASV_20180,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calorithrix
ASV_20181,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,NA
ASV_20182,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella
ASV_20183,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS 17,NA
ASV_20184,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
ASV_20185,Bacteria,NA,NA,NA,NA,NA
ASV_20186,Archaea,Crenarchaeota,Bathyarchaeia,NA,NA,NA
ASV_20187,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,NA,NA
ASV_20188,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,NA
ASV_20189,Bacteria,NA,NA,NA,NA,NA
ASV_2019,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter
ASV_20190,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS 17,NA
ASV_20191,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA
ASV_20192,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata
ASV_20193,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter
ASV_20194,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,NA,NA
ASV_20195,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
ASV_20196,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata
ASV_20197,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Annamia HOs24
ASV_20198,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Annamia HOs24
ASV_20199,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
ASV_202,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,Leptolyngbya ANT.L52.2
ASV_2020,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
ASV_20200,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus
ASV_20201,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Catellatospora
ASV_20202,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,NA
ASV_20203,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
ASV_20204,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis
ASV_20205,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera
ASV_20206,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
ASV_20207,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
ASV_20208,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA
ASV_20209,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,NA,NA
ASV_20210,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma
ASV_20211,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas
ASV_20212,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Flexibacter
ASV_20213,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
ASV_20214,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
ASV_20215,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
ASV_20216,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,NA
ASV_20217,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
ASV_20218,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,JCM 18997
ASV_20219,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_2022,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Dinghuibacter
ASV_20220,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_20221,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,NA Family,Acidibacter
